0.10501,0.016627,0.12894,5.2195,60.668,0.19426,0.10206,0.021037,0.14504,5.4389,61.017,0.20816,0.17587,0.059866,0.24468,3.0156,19.121,0.36346,-1
0.10979,0.022753,0.15084,4.431,42.731,0.2204,0.10408,0.025499,0.15968,5.8378,68.645,0.22365,0.17783,0.059968,0.24488,2.3455,10.881,0.36899,-1
0.107,0.017281,0.13146,2.9289,17.289,0.20106,0.095296,0.016522,0.12854,2.9613,18.15,0.19233,0.17678,0.0489,0.22113,1.8917,6.502,0.34562,-1
0.11029,0.016542,0.12862,2.2339,9.6976,0.20047,0.10165,0.023875,0.15452,6.4525,86.373,0.21581,0.17611,0.055151,0.23484,2.0146,6.9265,0.35535,-1
0.10261,0.017778,0.13333,4.8035,49.384,0.1986,0.10102,0.022671,0.15057,6.3939,84.069,0.21313,0.16831,0.052127,0.22831,1.9478,6.9388,0.34806,-1
0.10664,0.019472,0.13954,5.333,58.039,0.20476,0.099309,0.021113,0.1453,4.6162,44.943,0.20843,0.17867,0.069933,0.26445,3.6964,29.062,0.3821,-1
0.1051,0.017738,0.13318,4.176,36.018,0.19747,0.10137,0.02169,0.14727,5.0896,55.93,0.21095,0.17434,0.063098,0.25119,3.5095,29.453,0.37032,-1
0.10382,0.017069,0.13065,2.4537,11.701,0.20139,0.10763,0.025025,0.15819,5.6466,65.046,0.22209,0.17577,0.072384,0.26904,3.496,26.948,0.38982,-1
0.10899,0.017404,0.13192,3.3301,25.888,0.20293,0.098424,0.017484,0.13223,4.0439,37.301,0.19688,0.17343,0.069827,0.26425,4.7664,50.582,0.37578,-1
0.10609,0.015211,0.12333,3.1219,20.701,0.19251,0.099081,0.019602,0.14001,4.2012,41.233,0.20505,0.17823,0.1141,0.33778,9.3756,156.18,0.44172,-1
0.10074,0.015091,0.12284,2.5863,12.814,0.19062,0.10306,0.019295,0.13891,3.0115,19.587,0.20756,0.18943,0.16114,0.40143,11.863,214.17,0.49651,-1
0.1013,0.020085,0.14172,5.8139,69.677,0.20664,0.10381,0.024316,0.15593,5.9363,73.902,0.21893,0.18783,0.14677,0.38311,12.38,231.93,0.47881,-1
0.10142,0.020176,0.14204,4.9398,53.832,0.20672,0.097621,0.018778,0.13703,3.6486,30.219,0.20209,0.18857,0.21501,0.46369,14.697,293.43,0.55244,-1
0.10727,0.013344,0.11552,2.2419,8.9616,0.18549,0.099848,0.023096,0.15197,6.0011,72.692,0.21299,0.18481,0.2891,0.53768,15.814,327.51,0.62048,-1
0.10729,0.013704,0.11706,2.3011,10.458,0.18779,0.10372,0.020464,0.14305,4.3164,42.906,0.21015,0.18987,0.40774,0.63855,17.838,387.69,0.7107,-1
0.10621,0.015141,0.12305,2.0454,7.5619,0.19593,0.10056,0.020181,0.14206,4.1999,39.195,0.20802,0.19232,0.41096,0.64106,17.63,385.97,0.71725,-1
0.10343,0.016044,0.12667,3.1969,20.028,0.19338,0.10193,0.020211,0.14216,4.7184,50.305,0.20686,0.1831,0.44338,0.66587,18.43,409.3,0.73636,-1
0.10421,0.01409,0.1187,4.5459,48.062,0.18659,0.098158,0.024484,0.15647,5.0738,53.939,0.21822,0.19448,0.55853,0.74735,18.835,416.19,0.81349,-1
0.10708,0.01525,0.12349,2.6321,13.561,0.19391,0.099295,0.021479,0.14656,5.983,75.941,0.20935,0.1919,0.44395,0.6663,17.773,382.33,0.73948,-1
0.10792,0.024364,0.15609,4.5141,41.451,0.22226,0.09869,0.020999,0.14491,5.2983,59.852,0.20674,0.18345,0.4632,0.68059,17.74,379.29,0.75137,-1
0.10384,0.015062,0.12273,2.5991,13.535,0.1925,0.10215,0.017202,0.13116,3.1488,23.348,0.19831,0.18613,0.45843,0.67707,18.48,408.37,0.74601,-1
0.10481,0.015602,0.12491,2.9035,17.955,0.19369,0.10614,0.020836,0.14435,3.6521,29.29,0.21134,0.18817,0.43794,0.66177,18.286,402.17,0.73161,-1
0.10495,0.016843,0.12978,3.9244,35.613,0.1975,0.10004,0.025794,0.16061,7.9214,117.11,0.21929,0.19294,0.40411,0.6357,18.834,416.87,0.70284,-1
0.10936,0.021476,0.14655,4.6069,47.443,0.21539,0.1029,0.033915,0.18416,9.4012,151.3,0.2419,0.18792,0.27417,0.52361,16.946,360.22,0.60051,-1
0.10583,0.012313,0.11096,1.9254,6.7955,0.18442,0.097893,0.014778,0.12157,3.17,22.772,0.18715,0.1892,0.28828,0.53692,16.898,364.37,0.61511,-1
0.10042,0.014808,0.12169,2.5402,12.62,0.18865,0.097163,0.022641,0.15047,4.3362,41.852,0.21362,0.1913,0.36517,0.60429,17.029,367.63,0.68177,-1
0.10559,0.016382,0.12799,2.5285,11.825,0.19542,0.099998,0.021806,0.14767,3.7962,31.082,0.21292,0.19661,0.44423,0.66651,18.564,414.29,0.73651,-1
0.10322,0.015961,0.12634,2.5223,12.666,0.19496,0.10272,0.023721,0.15402,3.7106,27.921,0.22088,0.19186,0.49236,0.70168,19.04,427.19,0.77041,-1
0.1037,0.015332,0.12382,3.2182,24.241,0.19301,0.10286,0.017259,0.13138,4.5863,47.686,0.19504,0.19367,0.76744,0.87604,19.261,432.26,0.94211,-1
0.10584,0.018251,0.1351,3.9324,37.032,0.20398,0.10309,0.021299,0.14594,6.0519,78.971,0.20956,0.1885,0.83612,0.9144,20.285,462.65,0.97113,-1
0.1037,0.019273,0.13883,3.6212,27.695,0.20631,0.099784,0.022367,0.14956,5.7418,68.412,0.21119,0.18871,0.76627,0.87537,20.078,457.44,0.93375,-1
0.10362,0.014296,0.11956,2.1811,8.9211,0.18801,0.099388,0.022349,0.1495,5.737,69.555,0.21101,0.19951,0.90663,0.95217,20.26,461.49,1.0105,-1
0.10483,0.016244,0.12745,3.0848,20.213,0.19511,0.1014,0.031121,0.17641,7.2287,99.289,0.23604,0.1965,0.97295,0.98638,20.333,460.17,1.0413,-1
0.10648,0.016771,0.1295,2.1706,9.0222,0.20093,0.1028,0.022669,0.15056,5.9376,73.403,0.21358,0.19048,1.0372,1.0184,20.354,463.48,1.0737,-1
0.10532,0.015641,0.12506,3.1639,23.485,0.19368,0.098751,0.022191,0.14897,6.4846,88.391,0.21006,0.19262,0.95701,0.97827,20.529,470.7,1.0333,-1
0.10264,0.01857,0.13627,2.403,10.383,0.2072,0.10443,0.022607,0.15036,5.5063,66.331,0.21523,0.18647,0.844,0.91869,19.976,452.91,0.97624,-1
0.098298,0.013812,0.11752,2.0074,7.8656,0.18663,0.098069,0.016596,0.12882,4.0112,40.532,0.19358,0.18776,0.93911,0.96908,20.413,469.24,1.0257,-1
0.10254,0.023236,0.15243,5.8484,70.627,0.21669,0.10479,0.024715,0.15721,8.3276,128.57,0.21697,0.1862,0.88948,0.94312,20.203,459.19,0.99803,-1
0.10348,0.016539,0.1286,3.3284,24.613,0.19731,0.098516,0.025081,0.15837,5.3179,58.673,0.22008,0.18704,0.69835,0.83567,19.518,440.72,0.89811,-1
0.09873,0.015202,0.1233,2.5933,12.298,0.18865,0.10113,0.021302,0.14595,5.761,72.151,0.20817,0.19566,0.81383,0.90213,20.085,458.69,0.96127,-1
0.1014,0.01494,0.12223,3.2222,22.644,0.18884,0.099514,0.021859,0.14785,4.8421,51.805,0.21093,0.1893,0.96458,0.98213,20.009,452.94,1.0433,-1
0.099394,0.017855,0.13362,3.7141,28.761,0.19751,0.10036,0.024886,0.15775,6.0768,78.565,0.22011,0.19917,0.84578,0.91966,20.062,453.36,0.9789,-1
0.10393,0.017201,0.13115,2.1205,7.7015,0.20118,0.10139,0.019519,0.13971,4.0963,37.61,0.20558,0.19529,0.82691,0.90935,20.183,462.2,0.96717,-1
0.10771,0.022462,0.14987,4.4642,40.089,0.2146,0.10014,0.021508,0.14665,5.0284,57.347,0.21186,0.19082,1.0523,1.0258,20.627,473.28,1.079,-1
0.10497,0.016521,0.12853,3.115,21.028,0.19569,0.10268,0.01965,0.14018,4.7144,47.481,0.20515,0.19696,1.1576,1.0759,20.255,455.68,1.1307,-1
0.10468,0.015437,0.12425,2.4845,11.776,0.19289,0.10517,0.02428,0.15582,6.6867,90.922,0.21934,0.19229,0.93249,0.96566,20.05,452.85,1.0217,-1
0.10392,0.018866,0.13735,3.9794,34.45,0.20316,0.10444,0.024578,0.15677,5.5254,64.451,0.22098,0.1951,0.92092,0.95964,19.973,452.95,1.0192,-1
0.099002,0.01393,0.11803,2.2402,9.7638,0.18729,0.10552,0.020299,0.14248,3.2228,19.176,0.20898,0.2033,1.1799,1.0862,20.385,462.41,1.1425,-1
0.10198,0.016181,0.1272,2.6785,15.106,0.19519,0.10031,0.021338,0.14608,4.6364,48.47,0.21091,0.18764,1.0655,1.0322,20.55,470.29,1.0859,-1
0.10529,0.015022,0.12257,2.4708,12.19,0.1915,0.1041,0.024051,0.15508,7.7475,115.17,0.21667,0.19216,1.2,1.0954,20.687,475.97,1.1501,-1
0.10954,0.024515,0.15657,5.6491,67.884,0.22404,0.10304,0.028338,0.16834,9.0261,142.29,0.22641,0.18762,1.0199,1.0099,20.463,469.19,1.0648,-1
0.099013,0.013326,0.11544,2.6161,13.09,0.18175,0.10328,0.019784,0.14066,5.0772,56.247,0.20348,0.19262,1.0226,1.0112,20.395,467.64,1.0667,-1
0.10417,0.017986,0.13411,3.3757,24.613,0.20092,0.10656,0.025737,0.16043,5.601,65.481,0.22536,0.19058,1.0529,1.0261,20.815,483.47,1.081,-1
0.10305,0.015732,0.12543,2.0377,7.8007,0.19656,0.10038,0.01937,0.13917,5.0755,54.111,0.20326,0.19586,1.1925,1.092,20.758,477.08,1.1455,-1
0.10246,0.016417,0.12813,4.0004,37.726,0.19434,0.10407,0.023617,0.15368,5.4889,65.917,0.21836,0.19244,1.2209,1.105,20.615,472.49,1.1579,-1
0.10246,0.015278,0.1236,2.0574,7.9398,0.19389,0.10334,0.018521,0.13609,5.5297,67.578,0.20212,0.20273,1.162,1.078,20.464,465.09,1.1328,-1
0.10557,0.020588,0.14348,2.8838,14.47,0.21223,0.10443,0.027104,0.16463,6.3616,82.845,0.22779,0.19239,1.3708,1.1708,20.936,482.33,1.2204,-1
0.095254,0.013794,0.11745,1.9146,6.7812,0.18383,0.10052,0.022388,0.14963,4.9452,54.318,0.21424,0.1886,1.3665,1.169,21.045,486.89,1.218,-1
0.10403,0.021135,0.14538,4.4313,42.342,0.21075,0.10511,0.029213,0.17092,7.2553,103.76,0.23201,0.18995,1.2375,1.1124,20.912,482.29,1.1636,-1
0.10004,0.013268,0.11519,2.8509,15.675,0.18135,0.10526,0.02184,0.14778,6.119,78.877,0.2124,0.19857,1.2087,1.0994,20.724,475.07,1.1516,-1
0.10359,0.016533,0.12858,2.9396,18.248,0.1975,0.10099,0.020144,0.14193,5.7743,72.964,0.20429,0.19145,1.3414,1.1582,21.145,490.7,1.2058,-1
0.10154,0.018735,0.13688,3.4055,25.17,0.2029,0.098625,0.023476,0.15322,5.1711,56.758,0.21615,0.19238,1.3205,1.1491,20.665,476.14,1.2033,-1
0.10189,0.016763,0.12947,2.5231,13.485,0.19799,0.10366,0.033407,0.18278,8.9887,138.07,0.24025,0.18332,1.4221,1.1925,21.181,491.22,1.2397,-1
0.10316,0.014734,0.12138,2.2129,8.675,0.18927,0.10467,0.018881,0.13741,5.0563,54.927,0.20205,0.19408,1.5557,1.2473,21.046,484.01,1.2954,-1
0.098317,0.022288,0.14929,4.107,39.193,0.21446,0.10577,0.031842,0.17844,9.9869,171.09,0.23595,0.19153,1.3077,1.1435,20.874,481.56,1.1972,-1
0.10421,0.019518,0.13971,5.1775,55.58,0.20481,0.10434,0.029181,0.17082,8.5695,135.69,0.23049,0.19677,1.2181,1.1037,21.085,490.15,1.1546,-1
0.10032,0.01533,0.12381,2.4638,12.209,0.19242,0.10365,0.037918,0.19473,9.9693,161.76,0.25131,0.20247,1.1805,1.0865,20.678,473.97,1.1407,-1
0.10064,0.01427,0.11946,2.2743,9.6476,0.18766,0.10409,0.020063,0.14165,3.9366,36.115,0.20795,0.18433,0.87019,0.93284,19.882,452.21,0.99171,-1
0.10344,0.018849,0.13729,2.7233,14.063,0.20577,0.10321,0.025828,0.16071,5.4429,62.489,0.22375,0.1991,0.96145,0.98054,20.241,458.92,1.0376,-1
0.099983,0.016075,0.12679,2.1837,7.9001,0.19483,0.10093,0.019506,0.13967,5.1731,58.813,0.20441,0.18992,1.2064,1.0984,20.527,468.68,1.1509,-1
0.1044,0.018668,0.13663,3.8803,33.614,0.20293,0.10348,0.019695,0.14034,4.2889,42.056,0.20696,0.19949,1.1042,1.0508,20.536,472.14,1.1071,-1
0.10062,0.016078,0.1268,3.1334,22.229,0.19342,0.10048,0.026509,0.16282,5.9145,72.262,0.2253,0.19119,0.97604,0.98795,20.447,470.57,1.0436,-1
0.12499,0.016901,0.13,3.585,28.061,0.21051,0.09888,0.015234,0.12343,2.2713,10.253,0.19033,0.23655,0.55089,0.74222,19.28,432.11,0.81923,-1
0.12609,0.015194,0.12326,3.5743,29.248,0.20546,0.097479,0.016432,0.12819,2.6982,14.269,0.19404,0.23291,0.37055,0.60873,18.262,398.14,0.69281,-1
0.13153,0.022638,0.15046,5.9489,72.41,0.23049,0.096628,0.02463,0.15694,4.6274,45.61,0.21894,0.23142,0.33942,0.58259,17.358,372.02,0.67356,-1
0.12836,0.017389,0.13187,5.9893,77.115,0.21009,0.09443,0.013239,0.11506,2.1573,8.3447,0.18002,0.2259,0.29597,0.54403,16.928,360.53,0.63644,-1
0.12411,0.018978,0.13776,5.7977,71.581,0.21371,0.099067,0.01786,0.13364,3.1124,20.33,0.19772,0.22669,0.30168,0.54926,17.063,367.95,0.64078,-1
0.12272,0.023687,0.15391,6.0895,74.043,0.23007,0.10123,0.018428,0.13575,2.9661,20.067,0.20249,0.23193,0.27234,0.52186,17.139,367.64,0.61333,-1
0.12205,0.018771,0.13701,3.6901,30.833,0.21371,0.098206,0.019344,0.13908,3.0193,19.322,0.20492,0.21782,0.28587,0.53467,17.298,372.63,0.62299,-1
0.12225,0.018064,0.1344,5.6204,67.126,0.21002,0.095616,0.014674,0.12114,3.2034,24.024,0.1849,0.21943,0.29838,0.54624,17.052,362.03,0.63268,-1
0.12768,0.020698,0.14387,6.5465,89.661,0.22071,0.097032,0.019119,0.13827,4.6602,46.951,0.19952,0.22132,0.27166,0.52121,17.198,370.78,0.612,-1
0.12083,0.017066,0.13064,4.2187,40.353,0.20926,0.096171,0.017874,0.13369,3.5281,26.822,0.19774,0.2178,0.23903,0.48891,15.78,330.24,0.58347,-1
0.11838,0.019357,0.13913,4.3708,42.214,0.21373,0.094336,0.019066,0.13808,2.378,10.474,0.20357,0.22081,0.26386,0.51367,17.061,369.11,0.60359,-1
0.11825,0.014555,0.12065,3.958,38.804,0.19964,0.09859,0.01924,0.13871,3.3068,24.28,0.20362,0.21666,0.24071,0.49062,15.239,312.39,0.58763,-1
0.11733,0.01845,0.13583,5.7798,73.41,0.20941,0.09546,0.015511,0.12454,2.6656,14.147,0.18742,0.22006,0.34458,0.58701,17.3,370.87,0.67211,-1
0.12368,0.024762,0.15736,6.3218,78.689,0.23008,0.097036,0.017526,0.13239,2.9454,18.489,0.19679,0.22296,0.32946,0.57398,16.425,343.13,0.6653,-1
0.12569,0.021578,0.1469,9.2152,149.3,0.21734,0.097906,0.016648,0.12903,2.1284,8.8356,0.19717,0.20649,0.28856,0.53718,16.976,366.51,0.62353,-1
0.12205,0.018899,0.13747,4.1274,39.498,0.21671,0.090976,0.016265,0.12753,2.2811,8.7385,0.19123,0.22083,0.28695,0.53567,17.466,382.78,0.62201,-1
0.12099,0.026092,0.16153,7.7019,109.43,0.23411,0.097936,0.02213,0.14876,3.0805,18.936,0.21489,0.2246,0.40543,0.63673,17.952,384.2,0.71872,-1
0.12341,0.019714,0.14041,5.2123,60.358,0.21771,0.09615,0.014944,0.12224,2.5518,12.978,0.18753,0.21641,0.32644,0.57135,17.503,381.16,0.65519,-1
0.12586,0.02129,0.14591,6.9007,93.126,0.2185,0.097786,0.019147,0.13837,2.6188,12.145,0.2046,0.21775,0.35539,0.59614,17.566,378.88,0.68147,-1
0.12196,0.01329,0.11528,2.7614,17.824,0.19588,0.096365,0.013791,0.11744,2.1998,8.416,0.18279,0.21917,0.37834,0.6151,17.584,381.22,0.69974,-1
0.12023,0.021102,0.14527,7.3506,100.3,0.21575,0.096704,0.017069,0.13065,2.3502,11.058,0.1975,0.21505,0.39635,0.62957,18.251,403.24,0.71079,-1
0.12205,0.022297,0.14932,5.4567,63.697,0.22554,0.096047,0.018044,0.13433,3.0247,18.232,0.19986,0.22285,0.4879,0.6985,18.559,408.83,0.77628,-1
0.12018,0.022733,0.15078,6.7514,92.804,0.22415,0.09612,0.019831,0.14082,3.1533,21.014,0.20448,0.21845,0.41344,0.643,18.889,421.99,0.71887,-1
0.12258,0.021457,0.14648,6.2196,74.262,0.21934,0.095095,0.015577,0.12481,3.352,24.251,0.18667,0.22175,0.44589,0.66775,19.008,423.94,0.74353,-1
0.11852,0.018766,0.13699,3.7814,31.002,0.21335,0.09274,0.019814,0.14076,2.7224,12.9,0.20346,0.23155,0.5419,0.73614,19.3,433.13,0.81211,-1
0.12427,0.024649,0.157,6.4535,79.484,0.23025,0.0964,0.020365,0.14271,3.8486,30.682,0.20405,0.22002,0.50852,0.7131,19.478,443.04,0.78783,-1
0.11823,0.028243,0.16806,7.7204,111.72,0.23516,0.093023,0.014845,0.12184,2.0496,7.4888,0.18703,0.22715,0.53352,0.73043,18.9,422.11,0.80683,-1
0.12788,0.017538,0.13243,4.3343,45.452,0.21554,0.093873,0.014619,0.12091,2.3664,10.646,0.18479,0.23666,0.46256,0.68012,18.979,425.67,0.76026,-1
0.12952,0.026697,0.16339,9.1474,148.65,0.23663,0.098159,0.015554,0.12472,2.0392,7.8471,0.1919,0.23705,0.51032,0.71437,19.414,435.5,0.78842,-1
0.12817,0.026488,0.16275,8.5842,132.13,0.23468,0.094576,0.015955,0.12631,2.5702,12.861,0.19114,0.24181,0.532,0.72938,19.294,433.42,0.80761,-1
0.12569,0.019116,0.13826,7.0093,100.56,0.21498,0.096471,0.016398,0.12805,2.5453,13.876,0.19498,0.23908,0.62538,0.79081,19.884,450.55,0.86411,-1
0.12914,0.030529,0.17472,8.8136,136.21,0.24675,0.093257,0.017221,0.13123,2.8586,16.704,0.19476,0.23546,0.54959,0.74134,19.844,451.75,0.814,-1
0.13689,0.023374,0.15288,4.5918,45.974,0.23645,0.096895,0.019622,0.14008,3.0912,21.045,0.20679,0.23813,0.57538,0.75854,19.946,455.64,0.83279,-1
0.12822,0.019858,0.14092,5.9519,73.989,0.22095,0.097524,0.017372,0.1318,3.0097,20.8,0.19698,0.23718,0.63965,0.79978,19.804,445.23,0.87188,-1
0.12536,0.021427,0.14638,8.1924,127.77,0.22145,0.09747,0.017584,0.1326,3.492,27.202,0.19669,0.22795,0.65417,0.80881,19.264,428.65,0.88399,-1
0.12743,0.025857,0.1608,7.1001,99.135,0.237,0.099404,0.014858,0.12189,2.0443,7.6168,0.19065,0.23146,0.66669,0.81651,19.803,447.59,0.88808,-1
0.12375,0.015943,0.12627,4.5915,49.512,0.20591,0.10019,0.017765,0.13329,3.9224,35.214,0.19816,0.22827,0.5523,0.74317,19.781,453.64,0.8167,-1
0.12758,0.022777,0.15092,6.1155,76.406,0.22759,0.099469,0.017231,0.13127,2.4461,11.827,0.19902,0.23,0.72963,0.85418,19.783,447.06,0.92529,-1
0.12807,0.015538,0.12465,3.0645,20.57,0.2085,0.097981,0.019496,0.13963,4.2535,42.479,0.20466,0.22978,0.65893,0.81175,20.122,462.75,0.8816,-1
0.12753,0.021894,0.14796,5.5505,66.945,0.22589,0.10263,0.022122,0.14874,4.3569,43.628,0.21518,0.23496,0.76444,0.87432,19.962,453.84,0.94461,-1
0.12539,0.016438,0.12821,5.0191,59.348,0.20908,0.10073,0.021928,0.14808,4.6602,46.061,0.21263,0.23808,0.821,0.90609,20.044,451.98,0.97433,-1
0.12813,0.022124,0.14874,6.9804,99.383,0.2269,0.099902,0.018195,0.13489,4.2723,40.31,0.1987,0.22783,0.79686,0.89267,20.601,473.36,0.95711,-1
0.12492,0.023781,0.15421,6.7356,86.637,0.22906,0.098397,0.018689,0.13671,3.4558,27.021,0.20256,0.23983,0.74105,0.86084,20.471,470.29,0.93038,-1
0.12579,0.018514,0.13607,3.6189,28.712,0.21807,0.10524,0.021621,0.14704,4.7415,48.481,0.21325,0.2397,0.8018,0.89543,20.127,456.09,0.96416,-1
0.12842,0.019403,0.13929,5.1156,56.824,0.21921,0.10332,0.019452,0.13947,3.8882,32.957,0.20654,0.24046,0.84521,0.91935,20.241,460.11,0.9888,-1
0.13049,0.025478,0.15962,8.9126,139.44,0.23437,0.10137,0.020874,0.14448,4.1573,39.245,0.21036,0.23964,0.75385,0.86825,20.438,472.45,0.93828,-1
0.12824,0.018944,0.13764,4.9164,52.665,0.21775,0.097797,0.018123,0.13462,3.1422,23.477,0.20215,0.2446,0.81228,0.90127,20.121,457.66,0.97212,-1
0.13128,0.016435,0.1282,3.0694,20.803,0.21355,0.10514,0.019839,0.14085,4.4588,43.728,0.20787,0.24442,0.86387,0.92945,20.545,471.51,0.99577,-1
0.1297,0.017121,0.13085,3.0958,19.708,0.21545,0.10321,0.020104,0.14179,4.8999,52.607,0.20741,0.23842,0.83559,0.91411,20.232,461.35,0.98296,-1
0.12282,0.017264,0.13139,4.0001,34.738,0.21152,0.097211,0.013257,0.11514,2.0411,7.5216,0.18213,0.23362,0.87566,0.93577,20.433,467.49,1.001,-1
0.12241,0.019877,0.14099,4.3809,42.317,0.21997,0.10098,0.017845,0.13358,3.8595,34.389,0.19917,0.22897,1.0684,1.0337,20.683,473.8,1.0936,-1
0.12601,0.018443,0.1358,3.6607,30.207,0.21803,0.099155,0.017467,0.13216,3.3715,25.402,0.19685,0.2386,1.0489,1.0241,20.604,471.6,1.0882,-1
0.12987,0.018979,0.13776,5.0641,57.896,0.21892,0.10128,0.014824,0.12176,2.3778,11.448,0.1911,0.2348,1.0711,1.0349,20.755,478.29,1.0976,-1
0.12807,0.024755,0.15734,9.5523,154.75,0.23047,0.10117,0.027981,0.16727,7.4911,105,0.22681,0.23996,1.1305,1.0632,20.744,478.45,1.1257,-1
0.12683,0.017059,0.13061,4.3703,43.445,0.2129,0.09898,0.015367,0.12396,2.3091,9.833,0.19109,0.23181,1.0172,1.0086,20.632,473.9,1.0706,-1
0.12264,0.020997,0.1449,6.1567,79.878,0.22032,0.10379,0.02252,0.15007,3.7945,29.965,0.21663,0.24492,1.0597,1.0294,20.664,474.96,1.0944,-1
0.12839,0.016482,0.12838,4.5069,44.268,0.21004,0.099167,0.026296,0.16216,5.9117,69.48,0.2246,0.24197,1.0392,1.0194,20.73,479.01,1.084,-1
